,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,pri_genres,sec_genres
6310,FAMILY,3.6,226,25,50000,0,0,Everyone,Casual,Casual,Casual
6311,GAME,4.4,17,4.8,500,1,4.49,Everyone,Card,Card,Card
6312,GAME,3.9,20,4.8,10000,0,0,Everyone,Card,Card,Card
6313,FAMILY,3.9,13,17,100,0,0,Everyone,Entertainment,Entertainment,Entertainment
6314,HEALTH_AND_FITNESS,4.8,38,24,500,0,0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
6315,FAMILY,4.2,16,26,1000,0,0,Everyone,Casual,Casual,Casual
6316,GAME,3.7,11,4.8,5000,0,0,Everyone,Card,Card,Card
6317,PRODUCTIVITY,4,616,175,50000,0,0,Everyone,Productivity,Productivity,Productivity
6318,BEAUTY,0,1,15,100,0,0,Everyone,Beauty,Beauty,Beauty
6319,GAME,1,1,4.9,1000,0,0,Everyone,Card,Card,Card
6320,GAME,0,1,8.8,100,0,0,Everyone,Casino,Casino,Casino
6321,FAMILY,4.4,103,36,10000,0,0,Everyone,Simulation,Simulation,Simulation
6322,TOOLS,4.2,4010,8.7,500000,0,0,Everyone,Tools,Tools,Tools
6323,GAME,4.7,325,23,10000,0,0,Teen,Casino,Casino,Casino
6324,FAMILY,3.6,35121,5.1,5000000,0,0,Everyone,Entertainment,Entertainment,Entertainment
6325,FAMILY,0,1,23,100,0,0,Everyone,Entertainment,Entertainment,Entertainment
6326,GAME,4.1,341,26,50000,0,0,Teen,Casino,Casino,Casino
6327,VIDEO_PLAYERS,3.3,381023,53,10000000,0,0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
6328,COMMUNICATION,0,0,3.2,10,0,0,Teen,Communication,Communication,Communication
6329,GAME,0,0,23,500,0,0,Teen,Casino,Casino,Casino
6330,FAMILY,5,3,1.8,100,0,0,Mature 17+,Education,Education,Education
6331,PERSONALIZATION,4.3,26601,5.4,1000000,0,0,Everyone,Personalization,Personalization,Personalization
6332,SHOPPING,4.7,55,8,500,0,0,Everyone,Shopping,Shopping,Shopping
6333,SOCIAL,0,2,5.4,100,0,0,Everyone,Social,Social,Social
6334,VIDEO_PLAYERS,0,414,59,100000,0,0,Mature 17+,Video Players & Editors,Video Players & Editors,Video Players & Editors
6335,GAME,0,3,21,500,0,0,Teen,Card,Card,Card
6336,LIFESTYLE,0,0,5.1,10,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6337,FAMILY,0,0,37,5,0,0,Teen,Entertainment,Entertainment,Entertainment
6338,FAMILY,4,68664,55,10000000,0,0,Everyone,Simulation,Simulation,Simulation
6339,BUSINESS,0,3,3.4,10,0,0,Everyone,Business,Business,Business
6340,GAME,4.4,524467,33,10000000,0,0,Teen,Casino,Casino,Casino
6341,GAME,4.6,17,4.7,100,1,14,Teen,Casino,Casino,Casino
6342,BUSINESS,5,3,1.5,10,0,0,Everyone,Business,Business,Business
6343,GAME,4.3,52199,37,1000000,0,0,Teen,Casino,Casino,Casino
6344,FAMILY,4.3,6333,30,1000000,0,0,Everyone,Entertainment,Entertainment,Entertainment
6345,BUSINESS,0,1,26,5,0,0,Everyone,Business,Business,Business
6346,FAMILY,3.8,4,54,100,1,2.99,Everyone,Educational,Educational,Educational
6347,FAMILY,4.1,956,10,100000,0,0,Teen,Entertainment,Entertainment,Entertainment
6348,SPORTS,4.6,969,3.6,10000,0,0,Everyone,Sports,Sports,Sports
6349,FAMILY,4,1469,5.2,100000,0,0,Everyone,Entertainment,Entertainment,Entertainment
6350,GAME,4.7,2066,25,100000,0,0,Teen,Casino,Casino,Casino
6351,TOOLS,3.6,1166,350,100000,0,0,Everyone,Tools,Tools,Tools
6352,GAME,4.5,26744,51,500000,0,0,Teen,Casino,Casino,Casino
6353,PHOTOGRAPHY,4,802,5.1,100000,0,0,Everyone,Photography,Photography,Photography
6354,GAME,4.1,1686,4.6,100000,0,0,Teen,Casino,Casino,Casino
6355,LIFESTYLE,4,41747,39,5000000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6356,LIFESTYLE,3.8,19221,13,5000000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6357,COMMUNICATION,0,6,31,1000,0,0,Teen,Communication,Communication,Communication
6358,FOOD_AND_DRINK,4.5,2448,19,100000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
6359,LIFESTYLE,2.8,17,3.1,5000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6360,NEWS_AND_MAGAZINES,0,19,17,5000,0,0,Everyone,News & Magazines,News & Magazines,News & Magazines
6361,TOOLS,4.2,928,383,10000,1,1.99,Everyone,Tools,Tools,Tools
6362,LIFESTYLE,4.8,33,2.4,5000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6363,LIFESTYLE,5,1,3.2,50,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6364,FAMILY,5,13,2.1,100,0,0,Everyone,Entertainment,Entertainment,Entertainment
6365,BUSINESS,0,1,30,50,0,0,Everyone,Business,Business,Business
6366,PERSONALIZATION,0,1,14,50,1,4.85,Everyone,Personalization,Personalization,Personalization
6367,TOOLS,0,4,12,100,0,0,Everyone,Tools,Tools,Tools
6368,TOOLS,4.3,534,3,100000,0,0,Everyone,Tools,Tools,Tools
6369,PHOTOGRAPHY,4.3,20,4.8,1000,0,0,Everyone,Photography,Photography,Photography
6370,PERSONALIZATION,4.5,248,2.8,10000,0,0,Mature 17+,Personalization,Personalization,Personalization
6371,FOOD_AND_DRINK,4.5,41,4,500,0,0,Teen,Food & Drink,Food & Drink,Food & Drink
6372,TOOLS,5,6,11,100,0,0,Everyone,Tools,Tools,Tools
6373,SOCIAL,3.8,5793284,37,100000000,0,0,Mature 17+,Social,Social,Social
6374,FAMILY,4.4,634,1.8,100000,0,0,Everyone,Education,Education,Education
6375,LIFESTYLE,5,19,3.1,1000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6376,FAMILY,4.7,39,20,1000,0,0,Everyone,Education,Education,Education
6377,PRODUCTIVITY,0,0,33,10,0,0,Everyone,Productivity,Productivity,Productivity
6378,SOCIAL,4.7,549,17,10000,0,0,Teen,Social,Social,Social
6379,HEALTH_AND_FITNESS,2.2,4,28,1000,0,0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
6380,SOCIAL,4.6,308,454,10000,0,0,Everyone,Social,Social,Social
6381,LIFESTYLE,4.6,9,3.1,1000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6382,LIFESTYLE,4.7,29,3.2,1000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6383,VIDEO_PLAYERS,4.6,277,6.8,10000,0,0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
6384,FAMILY,4.4,30,99,5000,0,0,Everyone,Entertainment,Entertainment,Entertainment
6385,FAMILY,3.8,125,17,10000,0,0,Everyone,Casual,Casual,Casual
6386,FAMILY,3.6,445,12,50000,0,0,Everyone,Casual,Casual,Casual
6387,LIFESTYLE,4.9,301,25,10000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6388,FAMILY,4.8,160,13,10000,0,0,Everyone,Entertainment,Entertainment,Entertainment
6389,BUSINESS,0,0,2.1,5,1,0.99,Everyone,Business,Business,Business
6390,FAMILY,4.4,150,5.9,10000,0,0,Everyone,Entertainment,Entertainment,Entertainment
6391,BUSINESS,5,8,3.7,100,0,0,Everyone,Business,Business,Business
6392,FAMILY,4.8,100,4.5,5000,0,0,Everyone,Education,Education,Education
6393,FINANCE,0,1,4.1,100,0,0,Everyone,Finance,Finance,Finance
6394,EVENTS,0,1,11,100,0,0,Everyone,Events,Events,Events
6395,FAMILY,4.6,106,3.9,10000,0,0,Everyone,Education,Education,Education
6396,LIFESTYLE,5,10,3,1000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6397,FAMILY,4.6,222,1.4,10000,0,0,Everyone,Entertainment,Entertainment,Entertainment
6398,FINANCE,5,4,11,50,0,0,Everyone,Finance,Finance,Finance
6399,COMMUNICATION,0,0,12,5,0,0,Everyone,Communication,Communication,Communication
6400,LIFESTYLE,4,4160,30,500000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6401,FAMILY,4.3,616,25,10000,0,0,Teen,Casual,Casual,Casual
6402,GAME,4.5,415,52,10000,0,0,Mature 17+,Adventure,Adventure,Adventure
6403,FAMILY,4,2614,6.3,100000,0,0,Mature 17+,Simulation,Simulation,Simulation
6404,FAMILY,3.2,304,4.7,10000,0,0,Teen,Entertainment,Entertainment,Entertainment
6405,FAMILY,4.6,2683,25,10000,0,0,Mature 17+,Simulation,Simulation,Simulation
6406,FAMILY,4.2,3379,62,100000,0,0,Mature 17+,Simulation,Simulation,Simulation
6407,COMICS,4.8,33783,6.4,1000000,0,0,Teen,Comics,Comics,Comics
6408,COMICS,3,28447,15,1000000,0,0,Teen,Comics,Comics,Comics
6409,GAME,4.3,125,70,5000,0,0,Teen,Adventure,Adventure,Adventure
6410,MAPS_AND_NAVIGATION,3.9,230,12,10000,0,0,Everyone,Maps & Navigation,Maps & Navigation,Maps & Navigation
6411,COMICS,3.2,1462,7.1,100000,0,0,Mature 17+,Comics,Comics,Comics
6412,FAMILY,3.9,8419,47,100000,0,0,Teen,Role Playing,Role Playing,Role Playing
6413,FAMILY,4.8,4,23,10,1,14.99,Teen,Casual,Casual,Casual
6414,COMICS,3.5,4205,10,100000,0,0,Teen,Comics,Comics,Comics
6415,GAME,4.4,1563,40,50000,0,0,Teen,Adventure,Adventure,Adventure
6416,GAME,4.1,355,53,10000,0,0,Teen,Adventure,Adventure,Adventure
6417,FAMILY,4.2,1901,8.2,100000,0,0,Mature 17+,Simulation,Simulation,Simulation
6418,FAMILY,4.7,6073,8.5,100000,0,0,Mature 17+,Simulation,Simulation,Simulation
6419,TOOLS,4,9,33,1000,0,0,Everyone,Tools,Tools,Tools
6420,COMICS,4.4,190,34,10000,0,0,Everyone,Comics,Comics,Comics
6421,FAMILY,4.2,45,23,1000,0,0,Teen,Casual,Casual,Casual
6422,SHOPPING,5,21,2.5,100,0,0,Everyone,Shopping,Shopping,Shopping
6423,PHOTOGRAPHY,3.5,52,1.8,10000,0,0,Everyone,Photography,Photography,Photography
6424,COMICS,3.8,7326,37,500000,0,0,Adults only 18+,Comics,Comics,Comics
6425,PHOTOGRAPHY,0,4,1.4,100,1,3.99,Everyone,Photography,Photography,Photography
6426,FAMILY,4.5,1318,24,50000,0,0,Teen,Simulation,Simulation,Simulation
6427,TRAVEL_AND_LOCAL,4.1,98,2,5000,0,0,Everyone,Travel & Local,Travel & Local,Travel & Local
6428,TOOLS,0,1,421,50,1,1.99,Everyone,Tools,Tools,Tools
6429,TOOLS,4.3,15,1.2,100,1,3.99,Everyone,Tools,Tools,Tools
6430,BUSINESS,0,0,11,10,0,0,Everyone,Business,Business,Business
6431,FAMILY,4.3,855,7,10000,0,0,Teen,Entertainment,Entertainment,Entertainment
6432,PERSONALIZATION,4.4,18,2.1,500,1,2,Everyone,Personalization,Personalization,Personalization
6433,PHOTOGRAPHY,0,4,16,100,0,0,Everyone,Photography,Photography,Photography
6434,WEATHER,0,15,10,1000,0,0,Everyone,Weather,Weather,Weather
6435,MEDICAL,0,1,28,100,0,0,Everyone,Medical,Medical,Medical
6436,FINANCE,0,3,5.5,100,0,0,Everyone,Finance,Finance,Finance
6437,HEALTH_AND_FITNESS,0,0,41,5,0,0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
6438,PERSONALIZATION,4,289,2.7,10000,0,0,Everyone,Personalization,Personalization,Personalization
6439,FINANCE,4.3,23,93,1000,0,0,Everyone,Finance,Finance,Finance
6440,GAME,4,267,40,10000,1,1.99,Everyone,Action,Action,Action
6441,MAPS_AND_NAVIGATION,4.9,124,3.4,1000,0,0,Everyone,Maps & Navigation,Maps & Navigation,Maps & Navigation
6442,GAME,4.7,21,9,100,0,0,Everyone,Arcade,Arcade,Arcade
6443,COMMUNICATION,0,0,4.3,50,0,0,Everyone,Communication,Communication,Communication
6444,GAME,0,3,2.9,10,0,0,Everyone,Arcade,Arcade,Arcade
6445,FINANCE,0,2,6.9,10,0,0,Everyone,Finance,Finance,Finance
6446,TOOLS,4.3,33,1,500,1,3.99,Everyone,Tools,Tools,Tools
6447,PERSONALIZATION,4.2,279,1.1,10000,0,0,Everyone,Personalization,Personalization,Personalization
6448,GAME,4.1,496,39,100000,0,0,Teen,Card,Card,Card
6449,COMMUNICATION,4.3,12843436,37,100000000,0,0,Everyone,Communication,Communication,Communication
6450,FOOD_AND_DRINK,4.7,51543,37,1000000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
6451,LIFESTYLE,3.2,320,31,50000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6452,SPORTS,3.9,9765,14,1000000,0,0,Everyone,Sports,Sports,Sports
6453,FINANCE,4.2,798,29,50000,0,0,Everyone,Finance,Finance,Finance
6454,TOOLS,4.1,783,4.2,100000,0,0,Everyone,Tools,Tools,Tools
6455,BUSINESS,4.9,13,5.3,100,0,0,Everyone,Business,Business,Business
6456,FAMILY,0,1,1.7,100,0,0,Everyone,Puzzle,Puzzle,Puzzle
6457,SPORTS,3.7,84,6.3,1000,1,2.99,Everyone,Sports,Sports,Sports
6458,FINANCE,3.5,196,27,10000,0,0,Everyone,Finance,Finance,Finance
6459,TOOLS,4.9,83,3.1,500,1,3.99,Everyone,Tools,Tools,Tools
6460,SOCIAL,0,1,37,100,0,0,Teen,Social,Social,Social
6461,COMMUNICATION,3.3,78,2.5,10000,0,0,Everyone,Communication,Communication,Communication
6462,BOOKS_AND_REFERENCE,4.9,659,5,10000,0,0,Everyone,Books & Reference,Books & Reference,Books & Reference
6463,SPORTS,3.4,1520,6.3,50000,0,0,Everyone,Sports,Sports,Sports
6464,BOOKS_AND_REFERENCE,0,2,7.8,100,0,0,Everyone,Books & Reference,Books & Reference,Books & Reference
6465,SPORTS,4.5,2710,4.8,100000,0,0,Everyone,Sports,Sports,Sports
6466,BOOKS_AND_REFERENCE,4.3,28,37,1000,0,0,Everyone,Books & Reference,Books & Reference,Books & Reference
6467,FAMILY,5,6,9.2,1000,0,0,Everyone,Education,Education,Education
6468,AUTO_AND_VEHICLES,3.5,2,34,100,0,0,Everyone,Auto & Vehicles,Auto & Vehicles,Auto & Vehicles
6469,TOOLS,0,6,47,1000,0,0,Everyone,Tools,Tools,Tools
6470,SOCIAL,0,0,8.1,10,0,0,Teen,Social,Social,Social
6471,HEALTH_AND_FITNESS,4.4,622,2.5,10000,0,0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
6472,SHOPPING,3.7,192,36,100000,0,0,Everyone,Shopping,Shopping,Shopping
6473,SHOPPING,0,0,10,5,0,0,Everyone,Shopping,Shopping,Shopping
6474,FINANCE,4.8,6,6.2,500,0,0,Everyone,Finance,Finance,Finance
6475,MEDICAL,0,3,10,100,0,0,Everyone,Medical,Medical,Medical
6476,SPORTS,4.3,1879,4.4,100000,0,0,Everyone,Sports,Sports,Sports
6477,HEALTH_AND_FITNESS,4.9,42,18,1000,0,0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
6478,SHOPPING,0,1,16,500,0,0,Everyone,Shopping,Shopping,Shopping
6479,FOOD_AND_DRINK,0,0,37,1,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
6480,FINANCE,0,6,9.9,500,0,0,Everyone,Finance,Finance,Finance
6481,PRODUCTIVITY,0,2,22,10,0,0,Everyone,Productivity,Productivity,Productivity
6482,SPORTS,0,7,1.9,500,0,0,Everyone,Sports,Sports,Sports
6483,FAMILY,0,0,26,10,0,0,Everyone,Entertainment,Entertainment,Entertainment
6484,HEALTH_AND_FITNESS,5,3,9.3,100,0,0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
6485,COMMUNICATION,4.3,8827,37,1000000,0,0,Everyone,Communication,Communication,Communication
6486,PARENTING,4.3,11760,37,1000000,0,0,Everyone,Parenting,Parenting,Parenting
6487,FAMILY,0,2,28,1000,0,0,Everyone,Educational,Educational,Educational
6488,PRODUCTIVITY,0,7,10,50,0,0,Everyone,Productivity,Productivity,Productivity
6489,SPORTS,4.4,328,11,10000,0,0,Everyone,Sports,Sports,Sports
6490,MEDICAL,1,1,2.3,100,0,0,Everyone,Medical,Medical,Medical
6491,SPORTS,4.5,117,4.4,1000,1,0.99,Everyone,Sports,Sports,Sports
6492,BOOKS_AND_REFERENCE,0,0,8,100,0,0,Everyone,Books & Reference,Books & Reference,Books & Reference
6493,PRODUCTIVITY,4,2,10,10,0,0,Everyone,Productivity,Productivity,Productivity
6494,TOOLS,5,1,3.7,10,0,0,Everyone,Tools,Tools,Tools
6495,GAME,4.9,59,21,500,0,0,Everyone,Word,Word,Word
6496,SPORTS,4.7,163,4.6,1000,1,0.99,Everyone,Sports,Sports,Sports
6497,BOOKS_AND_REFERENCE,4.5,155466,37,10000000,0,0,Teen,Books & Reference,Books & Reference,Books & Reference
6498,FINANCE,3.9,8185,45,500000,0,0,Everyone,Finance,Finance,Finance
6499,FAMILY,0,53,4.2,5000,0,0,Everyone,Entertainment,Entertainment,Entertainment
6500,SHOPPING,3.2,661,7.6,100000,0,0,Everyone,Shopping,Shopping,Shopping
6501,BOOKS_AND_REFERENCE,3.5,2539,8.6,500000,0,0,Everyone,Books & Reference,Books & Reference,Books & Reference
6502,LIFESTYLE,0,0,15,100,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6503,FINANCE,3.7,913,70,100000,0,0,Everyone,Finance,Finance,Finance
6504,BUSINESS,3,597,17,100000,0,0,Everyone,Business,Business,Business
6505,LIBRARIES_AND_DEMO,4.2,78,812,10000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6506,BEAUTY,4,2,13,100,0,0,Everyone,Beauty,Beauty,Beauty
6507,LIBRARIES_AND_DEMO,4.1,142,442,10000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6508,TOOLS,0,11,2,10,1,0.99,Everyone,Tools,Tools,Tools
6509,BOOKS_AND_REFERENCE,4.7,19090,37,500000,0,0,Everyone,Books & Reference,Books & Reference,Books & Reference
6510,LIBRARIES_AND_DEMO,4,45,842,5000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6511,FINANCE,3.1,72,2.4,10000,0,0,Everyone,Finance,Finance,Finance
6512,LIBRARIES_AND_DEMO,4.4,34,417,1000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6513,SPORTS,3.2,4,5.6,100,0,0,Everyone,Sports,Sports,Sports
6514,LIBRARIES_AND_DEMO,3.9,71,412,10000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6515,LIBRARIES_AND_DEMO,4.2,86,459,10000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6516,BOOKS_AND_REFERENCE,4.7,146,34,5000,0,0,Everyone,Books & Reference,Books & Reference,Books & Reference
6517,LIBRARIES_AND_DEMO,4,24,478,1000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6518,BUSINESS,0,2,10,100,0,0,Teen,Business,Business,Business
6519,PRODUCTIVITY,0,0,6.2,10,0,0,Everyone,Productivity,Productivity,Productivity
6520,LIBRARIES_AND_DEMO,4,45,335,5000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6521,NEWS_AND_MAGAZINES,3.7,533,3.8,50000,0,0,Everyone,News & Magazines,News & Magazines,News & Magazines
6522,LIBRARIES_AND_DEMO,4.1,120,782,10000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6523,LIBRARIES_AND_DEMO,4.4,30,721,5000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6524,LIBRARIES_AND_DEMO,4,50,430,5000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6525,LIBRARIES_AND_DEMO,3.9,131,429,10000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6526,LIBRARIES_AND_DEMO,3.6,7,192,1000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6527,LIBRARIES_AND_DEMO,0,21,200,5000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6528,COMMUNICATION,0,23,13,1000,0,0,Everyone,Communication,Communication,Communication
6529,PRODUCTIVITY,4.6,27,2.5,1000,0,0,Everyone,Productivity,Productivity,Productivity
6530,BUSINESS,0,0,8.9,50,0,0,Everyone,Business,Business,Business
6531,LIBRARIES_AND_DEMO,4.4,63,417,5000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6532,FAMILY,1.9,250,37,50000,0,0,Everyone,Education,Education,Education
6533,LIBRARIES_AND_DEMO,4.3,15,460,1000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6534,GAME,4.5,514,5.9,5000,1,6.99,Teen,Adventure,Adventure,Adventure
6535,LIBRARIES_AND_DEMO,4.1,66,728,10000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6536,LIBRARIES_AND_DEMO,3.8,18,496,1000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6537,LIBRARIES_AND_DEMO,4.1,174,816,10000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6538,GAME,4.6,144,6.3,1000,1,6.99,Everyone,Adventure,Adventure,Adventure
6539,LIBRARIES_AND_DEMO,3.7,83,414,10000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6540,LIBRARIES_AND_DEMO,3.9,53,334,10000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6541,LIBRARIES_AND_DEMO,4.4,50,506,5000,0,0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6542,TOOLS,0,83,2,1000,0,0,Everyone,Tools,Tools,Tools
6543,LIFESTYLE,4.5,31,2.3,1000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6544,PRODUCTIVITY,0,2,34,50,0,0,Everyone,Productivity,Productivity,Productivity
6545,PRODUCTIVITY,0,0,7.5,10,0,0,Everyone,Productivity,Productivity,Productivity
6546,SOCIAL,4.3,3781467,37,100000000,0,0,Mature 17+,Social,Social,Social
6547,GAME,4.4,33661,60,100000,1,2.99,Everyone,Card,Card,Card
6548,GAME,3.5,46801,60,1000000,0,0,Everyone,Card,Card,Card
6549,FAMILY,4.3,41,7.9,1000,1,2.99,Everyone,Education;Pretend Play,Education,Pretend Play
6550,FAMILY,4.5,65,24,10000,0,0,Everyone,Casual,Casual,Casual
6551,FAMILY,4.5,5591653,95,50000000,0,0,Everyone 10+,Strategy,Strategy,Strategy
6552,GAME,4.4,1432447,59,50000000,0,0,Everyone,Arcade,Arcade,Arcade
6553,FAMILY,4.2,13,23,1000,1,2.49,Everyone,Education;Pretend Play,Education,Pretend Play
6554,GAME,4.3,1167143,12,100000000,0,0,Everyone,Arcade,Arcade,Arcade
6555,GAME,0,1,11,100,1,1.99,Teen,Card,Card,Card
6556,FINANCE,3.6,73,14,10000,0,0,Everyone,Finance,Finance,Finance
6557,FAMILY,4,3,2.2,500,0,0,Teen,Casual,Casual,Casual
6558,GAME,3.8,488,30,100000,0,0,Teen,Casino,Casino,Casino
6559,FAMILY,0,2,8.5,10,1,46.99,Everyone,Entertainment,Entertainment,Entertainment
6560,FAMILY,0,3,19,1000,1,0.99,Everyone,Education;Brain Games,Education,Brain Games
6561,GAME,4.4,125578,17,5000000,0,0,Everyone,Action,Action,Action
6562,FAMILY,3.8,87734,32,10000000,0,0,Teen,Entertainment,Entertainment,Entertainment
6563,GAME,3.9,164,33,10000,0,0,Teen,Card,Card,Card
6564,GAME,4.1,14283,4.2,1000000,0,0,Teen,Casino,Casino,Casino
6565,FAMILY,4.3,6,33,1000,1,2.49,Everyone,Education;Pretend Play,Education,Pretend Play
6566,SOCIAL,3.5,20675,96,1000000,0,0,Teen,Social,Social,Social
6567,LIBRARIES_AND_DEMO,0,4,4.7,100,1,0.99,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
6568,SOCIAL,4.3,51569,26,1000000,0,0,Teen,Social,Social,Social
6569,LIFESTYLE,0,11,23,1000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6570,FAMILY,4.7,10,30,1000,1,2.99,Everyone,Education;Pretend Play,Education,Pretend Play
6571,GAME,4.5,38297,6.4,10000000,0,0,Everyone,Arcade,Arcade,Arcade
6572,FAMILY,3.8,159398,28,5000000,0,0,Teen,Role Playing,Role Playing,Role Playing
6573,GAME,4.5,776730,49,10000000,0,0,Everyone 10+,Action,Action,Action
6574,GAME,4.2,152,16,10000,0,0,Teen,Casino,Casino,Casino
6575,FAMILY,4.3,70903,51,5000000,0,0,Everyone,Puzzle;Brain Games,Puzzle,Brain Games
6576,EVENTS,4.1,110,2.6,5000,0,0,Teen,Events,Events,Events
6577,PHOTOGRAPHY,4.6,819694,25,10000000,0,0,Everyone,Photography,Photography,Photography
6578,FAMILY,4.6,4451317,37,50000000,0,0,Everyone,Casual,Casual,Casual
6579,GAME,4.5,1243017,27,50000000,0,0,Teen,Action,Action,Action
6580,FAMILY,4.5,66740,23,1000000,0,0,Everyone,Arcade;Action & Adventure,Arcade,Action & Adventure
6581,TRAVEL_AND_LOCAL,3,69,31,10000,0,0,Everyone,Travel & Local,Travel & Local,Travel & Local
6582,HEALTH_AND_FITNESS,2.6,186,25,10000,0,0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
6583,BUSINESS,3.4,25,16,10000,0,0,Everyone,Business,Business,Business
6584,MEDICAL,4.4,578,704,10000,1,0.99,Everyone,Medical,Medical,Medical
6585,MEDICAL,4.2,33033,7.4,5000000,0,0,Everyone,Medical,Medical,Medical
6586,LIFESTYLE,4,7808,5,1000000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6587,MEDICAL,4.7,8347,2.6,500000,0,0,Everyone,Medical,Medical,Medical
6588,MEDICAL,3.4,18,45,1000,0,0,Everyone,Medical,Medical,Medical
6589,MEDICAL,3.7,9,23,1000,0,0,Everyone,Medical,Medical,Medical
6590,MEDICAL,3.7,3596,8.4,1000000,0,0,Everyone,Medical,Medical,Medical
6591,MEDICAL,4.5,3320,8.3,100000,0,0,Everyone,Medical,Medical,Medical
6592,FAMILY,3.9,174423,7.9,10000000,0,0,Everyone,Entertainment,Entertainment,Entertainment
6593,MEDICAL,5,6,26,1000,0,0,Everyone,Medical,Medical,Medical
6594,MEDICAL,4.3,17,6,10000,0,0,Everyone,Medical,Medical,Medical
6595,MEDICAL,4.2,178,4.8,1000,1,0.99,Everyone,Medical,Medical,Medical
6596,HEALTH_AND_FITNESS,0,0,4.6,50,1,5.99,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
6597,MEDICAL,4,255,16,10000,0,0,Everyone,Medical,Medical,Medical
6598,MEDICAL,0,7,5.7,5000,0,0,Everyone,Medical,Medical,Medical
6599,MEDICAL,4.5,309,5.9,10000,0,0,Everyone,Medical,Medical,Medical
6600,MEDICAL,4,91,335,10000,0,0,Everyone,Medical,Medical,Medical
6601,BOOKS_AND_REFERENCE,4.4,52,2.2,1000,0,0,Everyone,Books & Reference,Books & Reference,Books & Reference
6602,MEDICAL,1.8,30,887,500,0,0,Everyone,Medical,Medical,Medical
6603,HEALTH_AND_FITNESS,4.3,12,613,1000,0,0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
6604,LIFESTYLE,5,3,1.5,100,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
6605,HEALTH_AND_FITNESS,5,1,12,50,0,0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
